t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[34, 36, 34, 22, 22, 23, 3, 12, 39, 1, 2, 12, 17, 4, 19, 37, 29, 20, 28, 37, 33, 19, 23, 29, 10, 36, 34, 23, 33, 17, 36, 26, 12, None, 11, 36, 20, 36, 22, 24]","[34, 36, 34, 22, 22, 23, 3, 12, 39, 1, 2, 12, 17, 4, 19, 37, 29, 20, 28, 37, 33, 26, 23, 29, 10, 36, 34, 23, 33, 17, 19, 26, 12, None, 7, 36, 20, 36, 22, 24]",5,5,15,3,0.000760792987421155,0.04612667299807072
"[29, 36, 23, 35, 10, 25, 18, 31, 15, 11, 38, 36, 34, 0, None, 33, 19, 37, 33, 28, 12, 34, 15, 4, 2, 17, 16, 11, 14, 23, 14, 0, 33, 1, 26, 2, 38, 21, 34, 27]","[29, 36, 9, 35, 19, 25, 18, 31, 15, 23, 38, 36, 34, 0, None, 33, 11, 37, 33, 28, 12, 34, 15, 10, 23, 17, 4, 11, 14, 9, 14, 0, 33, 1, 26, 2, 38, 21, 34, 27]",5,5,14,5,0.0009160230401903391,143.8742099129595
"[36, 2, 35, 37, 35, 11, 17, 36, 23, 19, 14, 12, 22, 38, 29, 29, 18, 18, 24, 34, 32, 12, 7, 13, 28, 1, 6, 35, 30, None, 15, 24, 19, 37, 8, 16, 27, 20, 18, 36]","[36, 17, 35, 20, 35, 11, 17, 36, 23, 19, 14, 12, 22, 6, 29, 29, 18, 18, 24, 34, 37, 12, 7, 13, 28, 13, 6, 35, 30, None, 15, 24, 19, 20, 8, 16, 27, 32, 18, 36]",5,5,15,5,0.0008924480061978102,141.24819440278225
"[12, 4, 3, 32, 17, 36, 5, 36, 5, 8, 18, 29, 36, 29, 36, 1, 34, 8, 33, 13, 17, 15, 24, 1, 0, 32, 25, 16, 29, 17, 38, 36, 18, None, 19, 8, 32, 31, 13, 28]","[12, 4, 3, 32, 17, 11, 5, 11, 5, 8, 18, 32, 11, 29, 11, 1, 34, 8, 36, 13, 17, 15, 35, 1, 0, 3, 25, 16, 29, 17, 38, 11, 18, 29, 19, 8, None, 31, 13, 28]",5,5,17,5,0.0008806160185486078,145.98425901215523
"[39, 19, None, 33, 38, 16, 1, 5, 15, 2, 12, 2, 35, 5, 0, 38, 27, 14, 7, 13, 10, 9, 36, 24, 21, 5, 11, 32, 27, 39, 0, 3, 11, 16, 22, 7, 37, 17, 22, 33]","[39, 19, None, 33, 20, 16, 1, 5, 15, 2, 12, 2, 35, 5, 0, 28, 27, 14, 7, 13, 10, 9, 36, 24, 21, 5, 27, 32, 22, 39, 31, 3, 11, 16, 22, 7, 37, 17, 11, 33]",5,5,12,5,0.0009223849046975374,142.43798926193267
"[14, 19, 27, 22, None, 18, 11, 38, 24, 4, 38, 18, 34, 24, 2, 37, 1, 36, 24, 33, 1, 3, 14, 31, 7, 28, 17, 6, 7, 1, 7, 3, 30, 2, 36, 25, 27, 26, 9, 25]","[14, 19, 27, 22, None, 18, 11, 12, 24, 4, 38, 18, 17, 24, 2, 7, 1, 36, 24, 33, 1, 3, 25, 31, 37, 28, 17, 6, 37, 1, 37, 3, 30, 2, 36, 25, 27, 38, 9, 25]",5,5,15,5,0.0008713689167052507,143.13281113794073
"[23, 17, 17, 12, 0, 17, 1, 0, 21, 34, 31, 24, 27, 14, None, 23, 14, 24, 0, 11, 28, 25, 14, 37, 12, 5, 13, 37, 9, 32, 24, 3, 14, 31, 17, 10, 16, 16, 0, 36]","[23, 31, 17, 12, 0, 17, 1, 13, 21, 34, 31, 37, 11, 14, None, 23, 14, 24, 0, 27, 28, 25, 38, 37, 12, 5, 13, 24, 9, 32, 24, 3, 14, 31, 17, 10, 16, 16, 0, 36]",5,5,17,5,0.0008295709267258644,141.89043922396377
"[None, 7, 26, 31, 16, 14, 18, 3, 4, 4, 3, 20, 9, 23, 10, 8, 21, 14, 13, 20, 23, 7, 39, 33, 12, 20, 0, 15, 6, 4, 6, 0, 11, 10, 37, 7, 23, 3, 11, 4]","[None, 7, 26, 31, 16, 14, 18, 3, 4, 4, 3, 25, 9, 23, 10, 23, 21, 14, 13, 15, 8, 7, 39, 33, 12, 15, 0, 20, 6, 4, 0, 0, 11, 10, 37, 7, 23, 2, 11, 4]",5,5,14,5,0.0008103440050035715,141.44478906621225
"[25, 33, 36, 15, 25, 29, 12, 1, 7, 37, 19, 6, 3, 38, 33, None, 22, 39, 13, 0, 13, 38, 11, 38, 21, 17, 33, 7, 33, 2, 25, 37, 34, 31, 3, 8, 34, 24, 39, 11]","[25, 33, 36, 15, 25, 29, 24, 1, 7, 6, 19, 12, 37, 38, 33, None, 22, 39, 13, 0, 38, 38, 11, 38, 21, 17, 33, 7, 33, 2, 25, 37, 34, 31, 3, 8, 34, 3, 39, 11]",5,5,14,5,0.0008546968456357718,141.70161792007275
"[30, 11, 31, 8, 24, 33, 28, 11, 33, 1, 1, 20, 16, 23, 38, 38, None, 24, 34, 0, 21, 18, 15, 12, 7, 14, 23, 30, 15, 27, 1, 10, 5, 26, 5, 22, 30, 9, 13, 35]","[30, 11, 31, 8, 24, 33, 28, 11, 33, 1, 1, 20, 16, 23, 38, 5, None, 24, 34, 0, 32, 38, 21, 12, 3, 14, 23, 30, 21, 27, 1, 10, 18, 26, 5, 22, 30, 9, 13, 12]",5,5,18,5,0.0008604379836469889,142.24289605789818
"[14, 4, 38, 35, 19, 25, 18, 22, 13, 6, 31, 18, 2, 12, 33, 24, 10, 14, None, 39, 7, 29, 2, 17, 22, 38, 37, 29, 21, 3, 6, 12, 13, 38, 22, 12, 34, 39, 30, 36]","[14, 4, 38, 35, 19, 25, 18, 22, 13, 6, 31, 18, 2, 12, 33, 38, 10, 14, None, 39, 7, 29, 2, 17, 28, 38, 28, 22, 21, 3, 6, 12, 13, 38, 22, 12, 34, 39, 30, 36]",5,5,13,4,0.0007969900034368038,2.762707281857729
"[26, 2, 4, 31, 38, 29, 13, 1, 9, 36, 8, 28, 19, 5, 16, 29, 37, 31, 14, 35, 26, 23, 18, 36, 12, 4, 14, 25, 8, 20, 9, 29, 7, 3, 35, 30, 3, None, 16, 16]","[36, 3, 4, 31, 38, 29, 26, 13, 9, 1, 5, 28, 19, 2, 16, 29, 37, 31, 14, 35, 36, 23, 18, 1, 12, 4, 5, 25, 8, 20, 9, 29, 7, 3, 35, 30, 14, None, 16, 16]",5,5,21,5,0.0009049410000443459,148.15001072594896
"[23, 11, 8, 36, 30, 10, 21, 16, 29, 26, 25, 0, 22, 39, 26, 31, 6, 33, 19, 28, 11, 3, 10, 10, 14, 21, 3, 20, 22, 33, 26, 0, 30, 23, 6, 34, None, 17, 6, 32]","[23, 11, 8, 32, 30, 34, 21, 16, 29, 26, 25, 0, 22, 39, 26, 36, 6, 33, 20, 28, 11, 3, 10, 10, 14, 21, 3, 20, 22, 33, 26, 30, None, 23, 6, 34, 0, 17, 6, 31]",5,5,15,5,0.0008594661485403776,142.97440900304355
"[29, 39, 20, 25, 15, 34, 27, 28, 20, 16, 37, 33, 23, 39, 10, 32, 21, 1, 31, 33, 22, 2, 36, 36, 12, 36, 23, 36, 17, 10, 11, 6, None, 12, 36, 30, 32, 12, 29, 11]","[29, 15, 11, 33, 33, 34, 27, 28, 20, 16, 37, 39, 23, 39, 10, 32, 21, 11, 31, 33, 22, 2, 36, 36, 12, 36, 23, 36, 17, 10, 4, 6, None, 12, 36, 30, 32, 12, 29, 4]",5,5,19,5,0.0008691239636391401,141.3991544030141
"[23, 35, 32, 21, None, 9, 3, 35, 38, 2, 6, 27, 19, 2, 26, 19, 18, 13, 37, 29, 4, 8, 20, 30, 37, 36, 16, 7, 5, 38, 4, 2, 30, 30, 5, 37, 12, 13, 26, 2]","[39, 35, 32, 21, None, 9, 3, 35, 38, 2, 6, 4, 19, 2, 26, 19, 18, 13, 37, 26, 4, 8, 20, 2, 37, 36, 16, 7, 5, 38, 4, 2, 30, 30, 5, 37, 20, 13, 26, 30]",5,5,17,5,0.0007869100663810968,142.05093101388775
