t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[12, 7, 7, 9, 15, 8, None, 3, 19, 17, 11, 12, 9, 2, 4, 7, 10, 6, 0, 3]","[12, 3, 14, 9, 15, 8, None, 4, 7, 17, 11, 12, 9, 2, 3, 14, 10, 6, 0, 3]",4,4,9,4,0.0003726561553776264,0.22459032014012337
"[18, 16, 13, 17, 2, 2, 18, 2, 1, 4, 1, 18, 8, 17, 13, None, 9, 6, 15, 4]","[18, 16, 13, 17, 2, 7, 18, 2, 4, 4, 1, 18, 19, 17, 13, None, 11, 6, 15, 1]",4,4,14,4,0.0004978608340024948,0.3039000821299851
"[9, 8, 1, 14, 7, 15, 1, 8, 14, 19, 4, 18, 16, 1, 12, 7, None, 7, 16, 15]","[9, 8, 1, 18, 7, 1, 16, 8, 14, 19, 4, 6, 16, 1, 12, 7, None, 7, 1, 15]",4,4,13,4,0.00035048509016633034,0.2194698581006378
"[13, 3, 12, None, 14, 16, 16, 0, 17, 1, 8, 3, 11, 6, 0, 11, 1, 3, 1, 7]","[16, 3, 12, None, 9, 16, 16, 0, 17, 1, 8, 1, 18, 6, 0, 18, 1, 3, 3, 7]",4,4,12,4,0.0003467691130936146,0.2256865189410746
"[19, 5, 6, 8, 7, 9, None, 15, 12, 12, 2, 10, 6, 4, 13, 2, 18, 19, 7, 3]","[7, 5, 6, 8, 19, 0, None, 15, 12, 12, 2, 10, 6, 0, 13, 2, 14, 19, 7, 3]",4,4,9,4,0.0003560860641300678,0.22008483903482556
"[16, 11, 0, 5, 9, 13, 8, 3, 4, 11, 15, None, 7, 9, 11, 14, 1, 15, 15, 5]","[16, 17, 0, 5, 9, 13, 8, 3, 4, 19, 15, 5, 7, 9, 19, 14, 1, 15, 15, None]",4,4,7,3,0.0003908509388566017,0.008034599013626575
"[8, 2, None, 2, 16, 10, 19, 9, 19, 1, 6, 7, 10, 9, 1, 13, 12, 0, 2, 18]","[9, 2, None, 2, 9, 10, 19, 13, 19, 1, 6, 0, 10, 9, 1, 8, 12, 15, 2, 18]",4,4,12,4,0.0003715141210705042,0.21904576593078673
"[4, 5, 11, 16, 5, None, 16, 17, 13, 17, 17, 7, 2, 5, 5, 6, 10, 4, 1, 7]","[4, 2, None, 16, 2, 17, 16, 17, 13, 11, 0, 7, 9, 2, 2, 6, 10, 4, 1, 7]",4,4,13,4,0.00038216495886445045,0.23861293285153806
"[17, 8, 10, 13, 1, 19, 19, 12, 15, 17, 15, 15, 16, 19, 0, 14, 11, None, 12, 8]","[17, 8, 10, 13, 1, 15, 19, 12, 15, 17, 15, 1, 16, 19, 0, 14, 4, None, 12, 8]",4,4,8,3,0.0003181840293109417,0.007491403026506305
"[1, 2, 6, 2, 8, 15, 13, 2, 0, 18, 0, 19, 10, None, 5, 16, 12, 15, 4, 8]","[1, 2, 6, 2, 8, 15, 13, 2, 0, 15, 0, 3, 0, None, 5, 16, 12, 18, 4, 8]",4,4,12,4,0.00033583794720470905,0.21579755400307477
"[14, 6, None, 18, 7, 3, 2, 3, 15, 7, 17, 15, 15, 9, 4, 9, 12, 6, 10, 12]","[14, 6, 6, 18, 7, 3, 10, 3, 15, 7, None, 15, 15, 9, 4, 9, 12, 2, 17, 8]",4,4,10,4,0.0003788380417972803,0.22473244601860642
"[10, 11, 18, None, 14, 1, 4, 10, 16, 18, 3, 2, 18, 11, 5, 12, 14, 0, 0, 0]","[10, 11, 18, None, 12, 1, 4, 10, 16, 18, 3, 2, 11, 11, 18, 13, 12, 0, 0, 0]",4,4,9,4,0.00034807086922228336,0.22631142707541585
"[9, 15, 1, 5, 14, 0, 3, 3, 14, 17, 19, 18, 18, 5, None, 3, 19, 8, 19, 14]","[9, 15, 18, 18, 14, 0, 11, 11, 14, 17, 19, 5, 7, 5, None, 11, 19, 8, 19, 14]",4,4,13,4,0.0003463879693299532,0.22286355216056108
"[18, 7, 11, None, 18, 18, 12, 15, 2, 8, 2, 17, 0, 4, 12, 19, 5, 3, 8, 5]","[18, 7, 3, None, 18, 17, 4, 15, 17, 8, 17, 2, 0, 4, 12, 19, 5, 11, 8, 5]",4,4,12,4,0.00036720605567097664,0.23203854402527213
"[1, 10, 11, 13, 7, None, 12, 2, 1, 5, 11, 5, 10, 11, 11, 4, 5, 1, 0, 0]","[1, 10, 11, 13, 0, None, 12, 11, 1, 5, 11, 5, 10, 11, 11, 18, 5, 1, 7, 10]",4,4,8,4,0.0003133658319711685,0.2203152801375836
"[11, None, 9, 19, 17, 3, 2, 10, 2, 1, 1, 17, 10, 11, 3, 10, 1, 3, 6, 2]","[11, None, 17, 19, 9, 3, 2, 10, 2, 3, 1, 9, 3, 11, 3, 10, 1, 1, 14, 2]",4,4,17,4,0.00032572890631854534,0.22771655395627022
"[13, 12, 19, 19, 3, 13, 11, None, 14, 3, 6, 9, 5, 11, 12, 7, 10, 16, 15, 18]","[13, 7, 14, 19, 3, 13, 11, None, 19, 3, 6, 18, 5, 11, 12, 7, 10, 16, 15, 18]",4,4,13,4,0.00035409186966717243,0.2117053149268031
"[5, 7, 0, 17, 1, 16, 13, 8, 0, 0, 13, 4, 9, 19, 10, 11, None, 7, 7, 12]","[5, 7, 0, 17, 1, 14, 13, 8, 9, 0, 13, 7, 9, 19, None, 11, 10, 7, 7, 12]",4,4,6,4,0.0003625270910561085,0.2260758480988443
"[16, 4, 3, 9, 14, 1, 14, 13, 15, 0, 11, 14, 1, 8, 8, None, 1, 16, 8, 17]","[16, 3, 6, 17, 14, 2, 14, 13, 15, 0, 11, 14, 2, 8, 8, None, 2, 16, 8, 17]",4,4,11,4,0.0003451351076364517,0.22733467002399266
"[7, 7, 7, 17, 2, None, 5, 5, 11, 16, 0, 19, 8, 6, 5, 5, 2, 14, 15, 2]","[7, 7, 19, 17, 19, None, 5, 5, 11, 16, 0, 9, 8, 6, 5, 5, 19, 14, 15, 7]",4,4,10,3,0.0003725760616362095,0.008331372868269682
"[6, 16, 14, 8, 12, 6, 19, 6, 13, 18, 3, 6, 11, None, 15, 11, 14, 2, 3, 10]","[6, 0, 3, 8, 12, 6, 19, 18, 13, 2, 3, 6, 11, None, 15, 11, 14, 18, 14, 10]",4,4,10,4,0.0003511060494929552,0.22535197506658733
"[18, 5, 14, 11, 15, 0, 2, 19, 9, 3, 3, 17, 5, 9, 7, None, 10, 2, 17, 4]","[7, 5, 0, 11, 15, 18, 2, 19, 9, 3, 3, 7, 5, 9, 17, None, 10, 2, 14, 4]",4,4,8,4,0.0003718552179634571,0.2252295659855008
"[18, 15, 3, 9, 17, 13, 19, None, 0, 5, 2, 2, 1, 7, 13, 0, 14, 7, 14, 15]","[18, 17, 3, 9, 15, 13, 19, None, 0, 5, 7, 2, 1, 7, 13, 7, 14, 15, 14, 17]",4,4,8,4,0.0003688500728458166,0.2305976701900363
"[15, 16, 16, 0, 16, 16, 5, 10, 17, 2, 6, 7, 0, 19, 17, 8, 8, None, 14, 14]","[15, 16, 16, 0, 16, 9, 5, 10, 17, 2, 6, 7, 14, 12, 17, 8, 8, None, 14, 0]",4,4,7,3,0.0003631790168583393,0.008357231970876455
"[2, 3, 19, 9, 2, 7, 12, 9, 15, 11, 16, 6, None, 19, 18, 0, 6, 12, 1, 17]","[2, 11, 19, 15, 2, 7, 12, 9, 13, 8, 16, 9, None, 19, 18, 0, 6, 12, 1, 17]",4,4,8,4,0.00041944393888115883,0.2304761919658631
"[16, 18, 16, 18, 12, 11, 18, 13, 6, 17, 18, 17, 11, 12, None, 13, 12, 6, 19, 14]","[16, 18, 18, 18, 12, 11, None, 13, 2, 17, 18, 17, 11, 12, 16, 7, 12, 2, 19, 6]",4,4,14,4,0.000334165059030056,0.22451395797543228
"[9, 11, 0, 0, 6, 1, 14, 15, 9, 19, 3, 2, 4, 9, 19, 17, 18, 16, 8, None]","[9, 11, 0, 0, 6, 1, 14, 9, 9, 19, 9, 2, 4, 16, 19, 13, 18, 3, 8, None]",4,4,9,4,0.0003587708342820406,0.22330932598561049
"[None, 19, 6, 18, 19, 12, 18, 1, 12, 8, 2, 15, 7, 2, 13, 18, 15, 19, 0, 16]","[None, 19, 6, 18, 11, 12, 18, 1, 12, 8, 6, 16, 7, 2, 13, 18, 15, 11, 0, 15]",4,4,9,4,0.00036976090632379055,0.2187981940805912
"[19, 5, 14, 14, 5, 9, 11, 6, 0, 17, 9, 9, 8, 4, 11, 14, 18, None, 10, 5]","[19, 15, 14, 14, 11, 9, 4, 4, 0, 17, 9, 9, 8, 6, 11, 14, 18, None, 10, 5]",4,4,12,4,0.00035930192098021507,0.22061009099707007
"[4, 7, 4, 5, 7, 9, 3, 19, 9, 16, 3, 7, 14, 2, 8, None, 18, 10, 15, 14]","[4, 7, 4, 16, 7, 9, 0, 11, 9, 16, 3, 14, 14, 2, 8, None, 18, 10, 15, 7]",4,4,11,4,0.00036886916495859623,0.2206493739504367
"[15, 7, None, 0, 6, 13, 8, 15, 2, 15, 5, 17, 6, 9, 18, 2, 18, 15, 8, 3]","[15, 7, None, 13, 6, 0, 8, 15, 2, 0, 3, 17, 6, 5, 18, 2, 18, 15, 8, 9]",4,4,5,4,0.00034578703343868256,0.22872162400744855
"[9, 2, 7, 9, None, 16, 11, 4, 9, 10, 16, 2, 16, 17, 15, 12, 6, 6, 14, 14]","[9, 2, 7, 9, None, 16, 11, 4, 6, 10, 16, 2, 16, 17, 15, 5, 6, 6, 14, 14]",4,4,9,2,0.0003550529945641756,9.187031537294388e-06
"[17, 10, 16, 0, None, 1, 13, 9, 19, 0, 2, 0, 8, 5, 8, 18, 4, 18, 10, 6]","[17, 10, 16, 0, 0, 1, 13, 9, 19, 0, 2, 3, 8, 5, None, 18, 14, 18, 10, 6]",4,4,2,4,0.0006509169470518827,0.2201738958247006
"[None, 5, 5, 4, 14, 0, 5, 0, 16, 17, 0, 7, 6, 14, 11, 12, 14, 0, 7, 7]","[None, 5, 7, 4, 14, 0, 5, 0, 16, 17, 0, 7, 6, 9, 11, 12, 14, 0, 0, 5]",4,4,8,4,0.00029459106735885143,0.21087233792059124
"[15, 3, 17, 19, 13, 17, 2, 6, 15, 15, None, 18, 9, 18, 16, 4, 5, 10, 5, 17]","[15, 3, 16, 19, 13, 17, 14, 6, 13, 15, None, 18, 5, 18, 17, 4, 5, 10, 5, 17]",4,4,18,4,0.00035123596899211407,0.2209462490864098
"[15, 10, 0, 17, 13, 3, 7, 0, 16, 19, 3, 6, 5, 12, None, 8, 14, 15, 8, 12]","[15, 10, 0, 13, 6, 3, 12, 0, 16, 19, 3, 17, 5, 15, None, 8, 14, 7, 8, 12]",4,4,8,3,0.0003753509372472763,0.04451790591701865
"[4, None, 12, 19, 10, 17, 0, 5, 1, 3, 3, 14, 7, 17, 10, 11, 4, 8, 16, 5]","[4, None, 12, 19, 1, 17, 0, 5, 1, 3, 14, 10, 7, 17, 3, 13, 4, 8, 16, 5]",4,4,9,4,0.0003841179423034191,0.2250342108309269
"[13, 11, 11, 10, 11, 12, 12, 3, 9, 5, 19, 17, 4, 4, 9, 19, 12, None, 19, 14]","[12, 11, 11, 10, 11, 12, 19, 3, 9, 5, 19, 17, 4, 14, 9, 19, 12, None, 19, 14]",4,4,6,3,0.0003066328354179859,0.007387218996882439
"[4, 8, 12, 0, 7, 16, 9, 6, 4, 13, 12, 2, None, 16, 3, 6, 11, 7, 3, 2]","[4, 8, 12, 0, 6, 16, 15, 15, 4, 13, 12, 2, None, 12, 3, 9, 11, 7, 3, 2]",4,4,8,4,0.000340005150064826,0.22098601306788623
"[7, 12, 7, None, 1, 0, 15, 19, 15, 15, 15, 7, 6, 8, 5, 0, 19, 13, 15, 3]","[7, 12, 7, 7, 1, 9, 15, 19, 15, 15, 15, None, 6, 8, 15, 0, 19, 13, 15, 11]",4,4,4,4,0.00033859279938042164,0.22000337694771588
"[18, 19, 16, 17, 0, 0, 13, 17, 0, 16, 6, 12, 18, 11, 15, 0, None, 16, 3, 18]","[18, 19, 16, 14, 0, 0, 13, 14, 0, 11, 6, 12, 18, 0, 16, 0, None, 15, 3, 18]",4,4,8,4,0.0003322309348732233,0.22374948905780911
"[17, 11, 10, 6, 0, 6, 2, 3, 11, 6, 4, None, 2, 1, 16, 17, 6, 13, 1, 2]","[17, 11, 4, 6, 0, 6, 2, 3, 11, 6, 13, None, 2, 8, 16, 17, 6, 13, 8, 2]",4,4,7,4,0.0003290451131761074,0.22121010208502412
"[2, 5, 5, 6, 7, None, 18, 3, 16, 14, 15, 13, 9, 10, 0, 9, 7, 12, 0, 15]","[2, 5, 5, 6, 14, None, 18, 0, 16, 7, 16, 13, 9, 10, 3, 0, 14, 12, 0, 15]",4,4,7,4,0.0003827351611107588,0.22965943696908653
"[3, 17, 9, 8, 15, 0, 0, 19, 12, 6, 18, 1, 19, 5, 8, 14, 18, 14, 19, None]","[3, 17, 9, 8, 15, 0, 0, None, 12, 6, 18, 5, 7, 5, 8, 14, 18, 14, 7, 7]",4,4,7,3,0.00036891899071633816,0.008156416937708855
"[1, None, 4, 15, 15, 19, 9, 17, 17, 2, 7, 6, 8, 19, 2, 12, 1, 16, 1, 3]","[3, None, 4, 15, 15, 0, 9, 17, 17, 2, 7, 17, 8, 0, 2, 12, 1, 16, 1, 1]",4,4,8,3,0.0003479409497231245,0.00786947994492948
"[19, 2, 9, 18, 1, 8, 13, 16, 3, None, 12, 13, 13, 9, 3, 0, 18, 13, 2, 10]","[19, 2, 9, 17, 1, 8, 8, 16, 3, None, 12, 13, 13, 9, 3, 13, 18, 0, 2, 10]",4,4,11,4,0.00034469482488930225,0.2116312358994037
"[5, 6, 4, 12, 0, 10, 14, 1, 1, 2, 15, 19, 1, 5, 0, None, 2, 13, 19, 2]","[4, 9, 14, 12, 6, 10, 5, 1, 1, 0, 15, 19, 1, 5, 6, None, 0, 13, 19, 0]",4,4,8,4,0.00035887002013623714,0.234109525103122
"[6, 15, 12, 5, 10, 6, 11, 9, 6, 12, 3, 17, 11, 5, 17, 6, 11, None, 2, 15]","[6, 15, 9, 5, 10, 1, 11, 12, 6, 11, 3, 17, 9, 5, 17, 6, 11, None, 16, 15]",4,4,10,4,0.00037513114511966705,0.22307846508920193
"[18, 18, None, 9, 18, 12, 3, 15, 12, 2, 14, 4, 3, 10, 16, 11, 11, 12, 17, 13]","[18, 13, None, 9, 18, 12, 3, 15, 12, 2, 14, 4, 3, 10, 16, 11, 11, 12, 17, 17]",4,4,6,2,0.0003428109921514988,8.745817467570305e-06
"[10, 13, 8, 9, 6, 0, 5, 10, 6, 11, None, 16, 7, 4, 2, 10, 2, 5, 7, 13]","[10, 13, 13, 9, 6, 0, 5, 10, 6, 11, None, 16, 7, 4, 19, 10, 19, 5, 3, 8]",4,4,12,3,0.00035641598515212536,0.008403388084843755
"[8, 17, 19, 15, None, 11, 15, 19, 12, 3, 5, 19, 16, 17, 5, 7, 11, 4, 4, 1]","[8, 17, 19, 15, None, 1, 16, 19, 12, 3, 18, 19, 16, 17, 18, 7, 11, 4, 11, 1]",4,4,13,4,0.0005694341380149126,0.2282919599674642
"[1, 19, 5, 12, 7, 7, 9, None, 0, 4, 5, 16, 5, 19, 1, 8, 4, 14, 13, 16]","[1, 10, 5, 12, 7, 7, 14, None, 0, 4, 16, 16, 5, 10, 1, 8, 4, 3, 13, 5]",4,4,13,4,0.00035490398295223713,0.2265934159513563
"[10, 0, 16, 12, 9, 0, 17, 15, 13, 11, 12, 3, None, 17, 4, 5, 0, 3, 19, 2]","[10, 0, 10, 12, 9, 0, 15, 17, 13, 16, 12, 3, None, 17, 4, 5, 0, 3, 19, 2]",4,4,11,4,0.00033028703182935715,0.22441135603003204
"[9, 9, 6, 13, 11, 6, 3, 18, 12, None, 1, 9, 4, 1, 19, 8, 9, 0, 0, 15]","[19, 9, 6, 13, 11, 6, 3, 18, 12, None, 1, 9, 4, 1, 19, 8, 9, 16, 16, 15]",4,4,3,3,0.000383967999368906,0.008051390992477536
