t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[6, None, 3, 8, 0, 9, 3, 8, 9, 1]","[4, None, 3, 8, 6, 9, 8, 5, 9, 1]",5,5,6,4,0.00018988503143191338,0.018700927030295134
"[3, 7, 7, 8, None, 4, 5, 5, 7, 2]","[3, 4, 3, 8, 5, 9, 5, 2, 1, None]",5,5,8,5,0.0002027291338890791,0.17507586488500237
"[9, 6, 9, 7, 8, 7, 8, 9, None, 8]","[9, 9, 6, 7, 2, 7, 8, 9, None, 8]",5,5,6,3,0.0001554910559207201,0.0012918449938297272
"[4, 3, 5, 6, None, 9, 5, 8, 9, 0]","[9, 3, 3, 6, 8, 8, 0, 4, 0, None]",5,5,7,5,0.0001833830028772354,0.18700102507136762
"[5, 8, 8, 2, 6, 4, 1, 0, None, 2]","[1, 4, 8, 2, 6, 3, 5, 2, None, 2]",5,5,5,4,0.00019120704382658005,0.018897554138675332
"[2, 6, 6, None, 3, 9, 8, 5, 3, 3]","[3, 3, 9, None, 6, 4, 8, 2, 3, 3]",5,5,11,5,0.0002662581391632557,0.1745391609147191
"[None, 2, 7, 0, 8, 2, 9, 3, 5, 8]","[3, 5, 7, None, 1, 2, 9, 0, 3, 8]",5,5,6,5,0.00018342211842536926,0.17793616000562906
"[9, 5, 3, 7, 8, 0, 5, 9, None, 8]","[9, 5, 3, 4, 0, 3, 9, 5, None, 8]",5,5,8,5,0.0002728200051933527,0.16924228006973863
"[7, 9, 4, 0, 8, 7, None, 2, 6, 7]","[6, 9, 0, 5, 0, 7, None, 2, 7, 5]",5,5,6,5,0.00018584681674838066,0.16798003995791078
"[None, 0, 1, 9, 2, 4, 8, 4, 4, 8]","[None, 0, 3, 9, 7, 8, 8, 1, 4, 5]",5,5,8,5,0.00016710301861166954,0.17141802608966827
"[8, 8, 4, 7, 9, 3, None, 6, 7, 0]","[8, 4, 6, 2, 9, 3, None, 0, 2, 0]",5,5,7,4,0.00018335296772420406,0.018369998084381223
"[7, 8, 5, 0, 0, 7, 5, 1, 9, None]","[7, 9, None, 6, 0, 7, 5, 1, 3, 2]",5,5,3,5,0.000197308836504817,0.18174137407913804
"[3, None, 4, 1, 1, 1, 4, 0, 1, 3]","[4, None, 4, 1, 1, 1, 4, 6, 7, 3]",5,5,7,3,0.00016864598728716373,0.0013776849955320358
"[4, 2, 0, 2, None, 6, 1, 8, 9, 4]","[4, 7, 1, 7, None, 2, 1, 0, 9, 0]",5,5,6,5,0.00017914501950144768,0.1808348789345473
"[8, 6, 3, None, 1, 1, 3, 1, 9, 1]","[8, 2, 6, None, 1, 2, 3, 2, 9, 3]",5,5,6,5,0.00018542702309787273,0.17394705396145582
"[8, 6, 9, 5, 5, 6, None, 6, 6, 4]","[2, 9, 4, 8, 5, 9, 8, 9, 9, None]",5,5,10,5,0.0001809790264815092,0.186622547917068
"[8, 8, None, 7, 7, 0, 1, 2, 3, 5]","[8, 8, None, 0, 7, 3, 1, 2, 4, 3]",5,5,5,4,0.00021503213793039322,0.018234275048598647
"[3, 9, None, 4, 2, 2, 8, 4, 2, 8]","[3, 2, None, 4, 2, 2, 8, 2, 7, 4]",5,5,9,4,0.00017800298519432545,0.01805298589169979
"[6, 7, 8, 0, 7, 7, 4, None, 6, 5]","[6, 9, 8, 2, 7, 7, 7, None, 6, 7]",5,5,6,4,0.00016452791169285774,0.017314896918833256
"[None, 9, 4, 2, 0, 9, 8, 8, 2, 3]","[7, 9, 4, None, 3, 0, 7, 2, 2, 8]",5,5,6,5,0.00018047704361379147,0.18319498095661402
"[6, 8, 6, None, 3, 2, 1, 1, 4, 4]","[6, 4, 6, None, 3, 2, 9, 1, 4, 8]",5,5,5,3,0.0001862079370766878,0.001383116003125906
"[6, 9, 4, 8, 8, 9, 3, 3, None, 4]","[6, 4, 4, 9, 9, 4, 3, 3, 5, None]",5,5,8,4,0.00018736114725470543,0.018952647922560573
"[4, 0, 3, None, 8, 7, 7, 3, 7, 6]","[4, 0, 0, None, 8, 2, 7, 3, 7, 3]",5,5,7,3,0.00017498689703643322,0.001317421905696392
"[4, 7, 0, 4, None, 4, 3, 2, 7, 5]","[3, 7, 6, 8, None, 0, 4, 2, 7, 5]",5,5,4,4,0.00019274093210697174,0.0181389469653368
"[7, None, 3, 8, 3, 3, 9, 8, 1, 2]","[2, 3, 8, 8, 3, 3, 9, None, 7, 7]",5,5,8,4,0.00019564502872526646,0.018700045067816973
"[8, 4, 7, 7, None, 1, 9, 9, 1, 0]","[8, 4, 9, 9, None, 1, 1, 9, 1, 0]",5,5,7,3,0.0001561320386826992,0.0013252871576696634
"[7, 8, 5, None, 3, 7, 0, 1, 3, 2]","[7, 3, 6, 8, 2, 7, 0, 1, None, 2]",5,5,7,4,0.00017890497110784054,0.018529636785387993
"[2, None, 1, 2, 8, 8, 4, 0, 2, 8]","[2, None, 1, 2, 8, 0, 4, 9, 5, 8]",5,5,3,3,0.0001705989707261324,0.0013095480389893055
"[2, 8, 3, 5, 9, 6, 9, 3, 3, None]","[9, 8, 0, 5, 9, 0, 3, 3, 5, None]",5,5,8,5,0.00016782409511506557,0.17377841915003955
"[9, 9, 1, 7, 3, 9, 7, 5, None, 8]","[9, 0, 6, 5, 7, 9, 1, 3, None, 8]",5,5,8,5,0.00017869402654469013,0.17161988490261137
"[9, None, 9, 8, 7, 7, 0, 6, 1, 3]","[8, None, 8, 9, 9, 7, 9, 2, 3, 1]",5,5,7,5,0.00018034805543720722,0.1815869160927832
"[3, 3, 1, None, 9, 7, 0, 3, 7, 2]","[3, 8, 0, None, 9, 7, 8, 3, 3, 2]",5,5,3,4,0.00019106687977910042,0.018305968958884478
"[7, 0, 4, 9, 5, None, 9, 3, 3, 5]","[6, 0, 3, 9, 5, None, 3, 3, 7, 5]",5,5,10,4,0.00016070110723376274,0.017674819100648165
"[4, 3, 5, 4, 2, None, 0, 1, 5, 8]","[9, 0, 5, 6, 2, None, 4, 3, 5, 8]",5,5,6,4,0.00018642796203494072,0.019142011180520058
"[2, 3, 9, 5, 2, None, 2, 9, 7, 1]","[8, 3, 4, 9, 1, 1, 2, 4, 7, None]",5,5,8,5,0.00019334186799824238,0.18190490012057126
"[9, 7, 9, 1, 3, 0, 3, 5, 3, None]","[9, 7, 9, 1, 7, 7, 3, 0, 3, None]",5,5,5,3,0.00016536889597773552,0.0013618660159409046
"[4, 4, 8, 0, 5, 9, 5, 1, 1, None]","[4, 5, 8, 5, 5, 6, None, 9, 7, 4]",5,5,7,5,0.00018296204507350922,0.17543502594344318
"[1, None, 6, 8, 9, 6, 3, 3, 1, 1]","[1, None, 8, 7, 8, 6, 3, 1, 1, 1]",5,5,11,4,0.00018074805848300457,0.0182338438462466
"[9, None, 3, 7, 3, 0, 3, 1, 9, 1]","[9, 3, 3, 7, 8, 0, 9, 8, None, 4]",5,5,9,5,0.00017410516738891602,0.17108561610803008
"[5, 4, 8, 2, 7, 2, 0, 8, None, 8]","[4, 2, 7, 2, 2, 7, 0, 8, None, 8]",5,5,7,4,0.0001654790248721838,0.018858652096241713
"[8, 4, 3, 8, 9, None, 0, 5, 4, 5]","[8, 3, 6, 8, 9, None, 3, 4, 4, 5]",5,5,7,4,0.00016637099906802177,0.017220549983903766
"[9, None, 6, 9, 5, 9, 1, 8, 9, 6]","[9, None, 4, 2, 5, 9, 8, 1, 4, 7]",5,5,7,5,0.00016731303185224533,0.17093331110663712
"[6, None, 1, 8, 5, 2, 4, 6, 7, 4]","[6, 7, None, 5, 5, 8, 4, 6, 2, 4]",5,5,4,4,0.00018505589105188847,0.018539955839514732
"[7, 5, 5, None, 2, 6, 8, 6, 3, 4]","[3, 4, 6, None, 6, 7, 0, 6, 2, 8]",5,5,9,5,0.00018229102715849876,0.17658888292498887
"[1, 4, 0, 8, 5, None, 9, 6, 1, 1]","[1, 2, 4, 2, 5, None, 9, 6, 0, 1]",5,5,5,4,0.00018494483083486557,0.018042596988379955
"[9, 4, None, 6, 8, 9, 5, 5, 3, 2]","[9, 4, None, 5, 3, 9, 8, 2, 4, 2]",5,5,9,5,0.00018148915842175484,0.17349033104255795
"[3, 6, 4, 5, 5, 7, None, 6, 4, 2]","[9, 5, 4, None, 5, 7, 2, 3, 4, 5]",5,5,8,4,0.0001853469293564558,0.018860264914110303
"[7, None, 1, 1, 3, 2, 0, 9, 4, 5]","[4, None, 1, 9, 7, 0, 0, 1, 4, 2]",5,5,8,5,0.00016735284589231014,0.16883256402797997
"[1, 6, 8, 4, None, 7, 9, 9, 0, 4]","[4, None, 8, 9, 6, 7, 9, 4, 0, 1]",5,5,6,4,0.00018382398411631584,0.01903111394494772
"[None, 0, 1, 2, 9, 1, 0, 1, 3, 7]","[7, 3, 1, None, 1, 1, 3, 1, 1, 7]",5,5,5,5,0.00014680391177535057,0.17583707789890468
"[7, 0, None, 7, 2, 6, 4, 2, 0, 1]","[8, 0, None, 8, 2, 9, 0, 1, 5, 4]",5,5,6,5,0.00018879305571317673,0.18119486304931343
"[4, 4, 5, 7, 5, 3, 4, None, 7, 6]","[4, 9, 5, 6, 5, 8, None, 4, 6, 7]",5,5,9,4,0.0001835229340940714,0.01853939495049417
"[7, 5, 4, 5, 1, 8, 1, 1, None, 4]","[None, 5, 0, 5, 1, 0, 0, 2, 7, 4]",5,5,8,5,0.0001788451336324215,0.1710981298238039
"[2, 7, 1, 2, 5, None, 4, 4, 7, 5]","[7, 0, 1, 2, 5, None, 7, 4, 5, 4]",5,5,8,5,0.0001507021952420473,0.16929791518487036
"[4, 3, 4, 8, 8, None, 1, 3, 5, 8]","[8, 3, 5, 0, 5, 0, 1, 2, None, 0]",5,5,7,5,0.00018538604490458965,0.18579007196240127
"[None, 3, 5, 2, 6, 0, 9, 4, 3, 3]","[None, 3, 5, 2, 3, 0, 7, 8, 4, 3]",5,5,6,4,0.00017766212113201618,0.018240256002172828
"[3, 3, None, 8, 8, 1, 1, 2, 2, 2]","[3, 3, 1, 8, 8, 2, 9, 2, 9, None]",5,5,7,5,0.00017763208597898483,0.17466764198616147
"[4, 2, 9, 8, 3, 0, 7, 0, None, 3]","[3, 9, 3, 8, 1, 0, 8, 0, None, 3]",5,5,10,5,0.0001638971734791994,0.1714141198899597
"[9, 2, 4, 8, 6, 2, 0, 5, 2, None]","[9, 2, 4, 7, 6, 8, 0, 2, 9, None]",5,5,7,4,0.00017843395471572876,0.01799361500889063
"[4, 2, 0, 1, 8, 0, None, 5, 6, 7]","[6, 4, 0, None, 2, 0, 8, 5, 3, 2]",5,5,8,5,0.00017388490960001945,0.178697515046224
"[8, 4, 9, 7, 5, 0, 7, 1, 2, None]","[None, 4, 0, 6, 6, 9, 7, 9, 2, 8]",5,5,7,5,0.0001772718969732523,0.17576010385528207
"[None, 2, 7, 4, 0, 0, 0, 5, 7, 5]","[None, 4, 5, 9, 7, 0, 1, 5, 7, 0]",5,5,6,4,0.00017516687512397766,0.01916118781082332
"[2, 3, 5, 2, 1, None, 7, 9, 5, 3]","[9, 9, 7, 2, 5, 3, 1, None, 9, 3]",5,5,9,5,0.00016836496070027351,0.17764597898349166
"[4, 3, 5, 6, 3, 8, None, 8, 6, 7]","[4, 3, 0, 8, 3, 7, 7, 8, None, 6]",5,5,5,4,0.0001937621273100376,0.01970132696442306
"[2, 2, 4, 2, 8, 1, 3, 8, None, 0]","[1, 2, 4, 2, 8, 0, 0, 8, None, 1]",5,5,6,4,0.00015780492685735226,0.01775307604111731
"[6, 5, None, 0, 3, 4, 2, 0, 1, 0]","[3, 5, None, 6, 7, 4, 2, 3, 1, 3]",5,5,3,3,0.0001943930983543396,0.0015246400143951178
"[7, 5, 1, 5, 9, 6, None, 5, 6, 3]","[6, 7, 1, 6, 9, 7, None, 0, 6, 1]",5,5,8,5,0.00018601794727146626,0.17148249689489603
"[8, 6, 5, 6, 7, 8, None, 1, 9, 3]","[8, 6, 1, 6, 7, 9, None, 1, 4, 3]",5,5,8,3,0.00018396391533315182,0.0013084260281175375
"[3, 6, 7, 8, 5, 7, 2, None, 9, 5]","[6, 8, 7, 8, 2, 7, 5, None, 2, 2]",5,5,9,5,0.00016296491958200932,0.17809513886459172
"[5, 7, None, 4, 0, 2, 5, 4, 2, 0]","[5, 7, None, 4, 5, 2, 5, 8, 0, 3]",5,5,3,4,0.0001731028314679861,0.01735629397444427
"[9, 5, 3, 9, None, 2, 4, 1, 6, 4]","[6, 4, 9, 5, None, 2, 4, 3, 1, 6]",5,5,9,4,0.0001779729500412941,0.03249370912089944
"[3, 8, 3, None, 9, 8, 2, 6, 9, 0]","[3, 8, 3, None, 8, 8, 9, 4, 9, 0]",5,5,7,3,0.00016187294386327267,0.0013670260086655617
"[7, 4, 0, 8, 3, 0, None, 6, 7, 5]","[5, 7, 0, 8, 3, 7, None, 6, 5, 0]",5,5,7,5,0.00017286278307437897,0.17987621808424592
"[5, 7, 1, 2, 0, 7, 9, None, 1, 2]","[5, 3, 8, 0, 8, 7, 9, None, 7, 2]",5,5,6,5,0.00019401311874389648,0.17384859104640782
"[8, 9, 9, 7, 5, None, 1, 4, 4, 7]","[8, 9, 6, 5, 7, 4, 1, None, 4, 4]",5,5,8,4,0.00018579699099063873,0.018312571803107858
"[7, 5, 7, 5, 6, None, 9, 1, 1, 1]","[1, 5, 0, 0, 6, None, 9, 0, 1, 2]",5,5,7,4,0.00017695105634629726,0.01862866198644042
"[7, 6, 1, 5, 1, 2, 0, None, 7, 8]","[7, 0, 1, 1, 0, 2, 1, None, 7, 8]",5,5,5,4,0.00015716394409537315,0.017282505054026842
"[6, 3, 0, None, 8, 1, 8, 3, 3, 6]","[6, 3, 0, None, 1, 6, 8, 3, 3, 6]",5,5,8,2,0.00015212385915219784,7.243826985359192e-06
"[8, 6, 1, 8, 3, 7, 9, None, 7, 3]","[3, 6, 8, 4, 2, 7, 9, None, 7, 2]",5,5,8,4,0.00018828199245035648,0.018472390016540885
"[5, None, 4, 0, 6, 4, 1, 0, 6, 6]","[5, None, 5, 0, 6, 9, 1, 4, 6, 6]",5,5,5,3,0.00016620103269815445,0.0013025649823248386
"[4, 0, 9, 7, 9, 9, 0, 8, 0, None]","[4, 0, 4, 7, 9, 0, 3, 8, 0, None]",5,5,4,3,0.00015858584083616734,0.0013024038635194302
"[5, 6, 6, 5, 9, 9, 0, 6, 4, None]","[5, 7, 8, 5, 9, 9, 8, 4, 1, None]",5,5,5,5,0.00018769106827676296,0.17280305619351566
"[2, 9, 6, 4, None, 4, 4, 3, 9, 6]","[7, 9, 0, 5, None, 4, 4, 6, 9, 6]",5,5,7,4,0.00019679800607264042,0.01824708911590278
"[2, 8, 9, 7, 3, 6, 1, 0, None, 5]","[8, 6, 9, 9, 7, 1, 8, 0, None, 5]",5,5,9,5,0.00017534801736474037,0.16938653006218374
"[9, 7, 8, 6, 8, 9, 9, 8, 9, None]","[None, 7, 8, 6, 8, 7, 0, 9, 0, 0]",5,5,6,4,0.00017006788402795792,0.018285029102116823
"[1, None, 3, 5, 2, 9, 2, 9, 0, 0]","[6, 0, 3, 5, 2, 1, None, 1, 0, 0]",5,5,4,4,0.0001919290516525507,0.019657806027680635
"[None, 8, 0, 1, 1, 2, 5, 9, 0, 6]","[None, 4, 0, 6, 8, 4, 5, 9, 0, 6]",5,5,7,4,0.00017156102694571018,0.018312470987439156
"[None, 6, 0, 5, 7, 4, 4, 0, 1, 6]","[None, 6, 1, 5, 6, 4, 7, 0, 1, 6]",5,5,4,3,0.0001662608701735735,0.0012994189746677876
"[6, 2, 7, 8, 9, 7, None, 6, 7, 6]","[6, 4, 9, 9, 7, 7, None, 6, 7, 6]",5,5,10,3,0.00017043901607394218,0.0013807311188429594
