t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[6, 9, 0, 8, 0, 7, 3, 6, None, 2]","[6, 8, 6, 8, 0, 6, 3, 0, None, 7]",4,4,8,4,0.00016421708278357983,0.0186476968228817
"[2, None, 5, 2, 6, 1, 2, 1, 2, 8]","[8, 3, 5, None, 6, 3, 2, 2, 2, 8]",4,4,9,4,0.00019595585763454437,0.018831430934369564
"[7, 4, 7, None, 5, 2, 8, 3, 4, 3]","[6, 4, 7, 5, 9, None, 8, 5, 4, 2]",4,4,6,4,0.0001837429590523243,0.018934212857857347
"[6, 8, 0, 1, 6, 3, None, 4, 7, 8]","[6, 7, 0, 1, 6, 8, None, 8, 4, 7]",4,4,7,3,0.0001720020081847906,0.001462334068492055
"[4, 0, 7, 4, None, 6, 3, 4, 9, 2]","[4, 0, 7, 5, None, 2, 3, 4, 5, 6]",4,4,5,3,0.0001873199362307787,0.001373586943373084
"[2, 0, None, 4, 0, 7, 3, 1, 4, 5]","[2, 5, None, 4, 0, 7, 3, 9, 4, 8]",4,4,2,3,0.00020098593086004257,0.0013577481731772423
"[7, 2, 4, 8, 3, 3, None, 2, 6, 4]","[7, 2, 4, None, 6, 6, 8, 2, 3, 0]",4,4,5,3,0.00020761811174452305,0.0014729439280927181
"[7, 6, 4, 4, 9, None, 3, 5, 3, 5]","[4, 6, 4, None, 9, 9, 0, 3, 0, 3]",4,4,9,4,0.00017721089534461498,0.0186297541949898
"[2, 7, 1, None, 0, 6, 7, 8, 3, 2]","[9, 7, 1, 2, 0, 9, None, 8, 6, 7]",4,4,7,4,0.00018734019249677658,0.019278947031125426
"[7, 0, 0, 5, 6, None, 1, 3, 3, 1]","[7, 0, 0, 9, 6, 4, 0, 3, 3, None]",4,4,4,4,0.00018601701594889164,0.018166848924010992
"[4, 4, 1, 1, 6, 9, None, 6, 6, 7]","[4, 4, 9, 5, 6, 1, None, 6, 6, 5]",4,4,6,4,0.00015369709581136703,0.01756549417041242
"[5, 7, 1, 1, None, 8, 9, 8, 4, 8]","[5, 4, 7, 7, None, 8, 9, 1, 4, 8]",4,4,5,3,0.00020006392151117325,0.0014283901546150446
"[4, None, 6, 1, 1, 3, 8, 1, 5, 5]","[4, None, 6, 1, 1, 4, 8, 5, 5, 8]",4,4,8,3,0.00016316515393555164,0.0013421589974313974
"[7, 6, 9, 2, None, 4, 5, 2, 6, 5]","[7, 9, 7, 1, None, 4, 5, 1, 6, 6]",4,4,9,4,0.00018675904721021652,0.018435321049764752
"[6, 2, 8, 5, 6, 8, 5, 0, None, 7]","[6, 8, 0, 5, 6, 8, 5, 1, None, 2]",4,4,4,3,0.00017969589680433273,0.002310849027708173
"[2, None, 3, 5, 9, 6, 1, 3, 3, 8]","[8, None, 8, 5, 9, 6, 1, 4, 3, 2]",4,4,7,4,0.00018743006512522697,0.018658076878637075
"[None, 8, 7, 9, 5, 1, 7, 5, 0, 7]","[1, 8, 7, 9, 5, 0, 7, 5, None, 4]",4,4,4,4,0.00018569710664451122,0.019331465009599924
"[4, 9, 3, 6, 3, 9, 1, 4, 4, None]","[8, 9, 4, 4, 6, 9, 1, 2, 2, None]",4,4,6,4,0.000179806025698781,0.01940986211411655
"[4, 2, None, 9, 5, 2, 2, 8, 3, 6]","[4, 2, None, 9, 5, 2, 3, 6, 0, 8]",4,4,5,3,0.00019268994219601154,0.0014089241158217192
"[7, 8, 7, 7, 5, 9, 5, 4, None, 8]","[7, 8, 7, 5, 7, 9, 9, 3, None, 8]",4,4,8,3,0.00016243290156126022,0.0013975619804114103
"[2, 0, 7, 5, 5, 0, 0, None, 3, 1]","[2, 2, 7, 5, 5, 0, 0, None, 3, 8]",4,4,3,2,0.0001718411222100258,7.633818313479424e-06
"[8, 2, 3, 8, None, 6, 4, 8, 9, 6]","[8, 2, 6, 8, 6, 3, 9, 8, 4, None]",4,4,7,4,0.00018302281387150288,0.018427897011861205
"[2, None, 5, 5, 9, 1, 7, 8, 3, 0]","[2, None, 5, 0, 2, 1, 3, 8, 9, 5]",4,4,7,4,0.00018758000805974007,0.01809881115332246
"[3, 7, 4, 4, None, 3, 0, 2, 6, 0]","[3, 7, 4, 5, None, 7, 0, 2, 6, 3]",4,4,4,3,0.00018221000209450722,0.0013223020359873772
"[6, 9, 0, None, 9, 3, 9, 9, 3, 3]","[6, 7, 0, None, 7, 3, 7, 3, 4, 2]",4,4,8,4,0.00018274085596203804,0.018760518170893192
"[None, 2, 4, 9, 0, 3, 2, 0, 3, 1]","[None, 4, 4, 9, 0, 3, 2, 8, 0, 1]",4,4,3,3,0.0001740350853651762,0.0012894300743937492
