t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[20, 23, 8, 18, 29, 3, 23, 16, 11, 15, 27, 22, 1, 16, 15, 1, None, 16, 17, 29, 26, 17, 27, 7, 14, 21, 1, 4, 1, 18]","[20, 3, 8, 7, 29, 23, 3, 16, 11, 15, 27, 21, 1, 16, 15, 1, None, 16, 17, 29, 6, 17, 27, 18, 14, 21, 1, 4, 1, 18]",4,4,15,4,0.0006031778175383806,1.0071325241588056
"[16, 28, 29, 20, 27, 11, 16, 22, 2, 24, 27, 24, 20, 3, 15, 5, 9, 16, 25, 24, 4, 23, 1, 22, None, 5, 3, 15, 15, 17]","[16, 28, 29, 20, 27, 10, 16, 22, 2, 24, 24, 27, 20, 3, 15, 5, 9, 16, 25, 24, 11, 23, 29, 22, None, 5, 3, 15, 15, 17]",4,4,9,4,0.0005430048331618309,0.9732306119985878
"[21, 28, 9, None, 7, 25, 3, 16, 0, 5, 3, 17, 8, 7, 8, 10, 19, 14, 0, 14, 7, 10, 18, 20, 8, 20, 6, 3, 18, 13]","[21, 28, 16, None, 7, 25, 14, 16, 0, 5, 3, 6, 8, 7, 8, 10, 19, 3, 0, 14, 7, 10, 18, 20, 8, 20, 15, 3, 18, 13]",4,4,14,4,0.0005187001079320908,0.9602969051338732
"[19, 7, 21, 11, 14, 3, 15, 17, 23, 15, 7, None, 15, 8, 8, 13, 8, 14, 26, 5, 22, 9, 24, 0, 23, 4, 9, 26, 17, 10]","[19, 7, 21, 29, 14, 3, 15, 17, 23, 15, 7, 24, 15, 8, 8, 13, 8, 14, 26, 5, 11, 9, 10, 0, 23, 4, 9, 26, 17, None]",4,4,4,3,0.0005626410711556673,0.20411496586166322
"[1, 18, 20, 1, 21, 19, 21, None, 10, 27, 3, 16, 10, 8, 13, 27, 4, 28, 29, 23, 13, 7, 12, 6, 4, 16, 11, 17, 1, 16]","[1, 18, 20, 1, 21, 19, 21, None, 6, 27, 3, 16, 10, 23, 13, 27, 4, 28, 29, 8, 13, 7, 12, 10, 4, 16, 27, 17, 1, 16]",4,4,12,3,0.0005670399405062199,0.022352653089910746
"[15, 18, 29, 15, 3, 19, 5, 18, 14, 14, 17, 27, 4, 11, 12, None, 5, 15, 12, 8, 10, 18, 8, 29, 14, 24, 27, 4, 16, 8]","[15, 18, 14, 15, 3, 19, 5, 18, 14, 27, 17, 27, 4, 11, 12, None, 5, 15, 12, 8, 10, 18, 8, 29, 14, 24, 22, 4, 16, 8]",4,4,13,3,0.0005217050202190876,0.021003482164815068
"[6, 6, 26, 13, 28, 23, 15, 4, 26, 8, None, 24, 6, 22, 3, 16, 29, 21, 17, 10, 26, 10, 11, 4, 6, 6, 12, 9, 9, 17]","[6, 6, 26, 13, 28, 23, 16, 4, 26, 8, None, 24, 6, 22, 3, 29, 15, 21, 17, 10, 26, 10, 11, 17, 6, 21, 12, 9, 9, 17]",4,4,10,4,0.0005670599639415741,0.9778497668448836
"[4, 26, 26, 5, 2, 1, 27, 19, 14, 8, 0, 29, 20, 7, 0, 26, 4, 2, 11, 17, 22, None, 17, 8, 21, 29, 21, 16, 29, 3]","[4, 26, 26, 5, 2, 1, 27, 19, 14, 8, 0, 29, 22, 7, 0, 26, 4, 2, 11, 17, 17, None, 2, 28, 21, 29, 21, 16, 29, 3]",4,4,9,4,0.0005643349140882492,0.9538982650265098
"[16, 16, 24, 12, 16, 28, 22, 14, 15, 20, 19, 29, 26, 19, 3, 1, 17, None, 17, 5, 23, 0, 2, 17, 19, 22, 10, 26, 20, 28]","[24, 16, 24, 12, 16, 28, 22, 14, 15, 20, 19, 29, 26, 19, 3, 1, 17, None, 17, 5, 23, 27, 2, 1, 19, 22, 10, 16, 20, 28]",4,4,13,4,0.000574885169044137,0.9567441549152136
"[21, 27, 24, 4, 17, 25, 2, 22, 24, None, 13, 18, 2, 23, 4, 9, 9, 22, 8, 18, 17, 7, 19, 15, 23, 29, 5, 17, 13, 7]","[21, 27, 24, 4, 17, 25, 7, 22, 24, None, 13, 18, 8, 23, 4, 9, 9, 22, 2, 18, 17, 7, 19, 15, 23, 29, 16, 17, 13, 7]",4,4,12,4,0.0005778300110250711,0.9575008300598711
