t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[13, 26, 46, 45, 40, 36, 43, 46, 18, 39, None, 9, 2, 5, 49, 47, 23, 11, 36, 31, 36, 35, 46, 43, 34, 27, 22, 17, 24, 30, 46, 29, 20, 3, 43, 23, 15, 28, 30, 32, 42, 35, 41, 13, 25, 16, 32, 10, 19, 24]","[13, 26, 23, 45, 40, 36, 10, 46, 18, 39, None, 46, 11, 5, 49, 47, 19, 48, 36, 31, 36, 35, 16, 43, 34, 27, 22, 17, 24, 30, 46, 29, 20, 3, 43, 23, 15, 28, 30, 32, 42, 35, 41, 13, 25, 2, 32, 10, 9, 24]",6,6,20,6,0.0012690930161625147,24215.422260870924
"[42, 24, 7, 30, 19, 24, 44, 45, 15, 7, 48, 29, 20, 25, 2, 2, 39, 4, 41, 42, 10, 25, 19, 29, 27, 28, 42, 49, 44, 36, 43, 5, 44, 8, 25, 20, 13, 48, 41, 34, 30, 12, 46, 15, 26, 25, None, 2, 34, 42]","[41, 24, 7, 30, 19, 47, 44, 45, 15, 7, 48, 29, 20, 25, 2, 2, 39, 4, 42, 42, 10, 25, 19, 29, 27, 28, 42, 49, 44, 36, 43, 44, 44, 8, 25, 15, 13, 48, 41, 34, 30, 12, 46, 15, 26, 25, None, 11, 34, 42]",6,6,16,6,0.0010437520686537027,23823.93904528604
"[45, 14, 8, 16, 19, 39, 45, 29, 31, 41, 4, 15, 47, 12, 45, 23, 22, 5, 10, 24, 31, 2, 43, None, 1, 18, 6, 5, 42, 35, 37, 24, 29, 34, 30, 22, 3, 23, 37, 3, 5, 0, 2, 13, 20, 37, 4, 34, 24, 37]","[45, 14, 35, 16, 18, 39, 45, 29, 31, 25, 27, 15, 47, 12, 45, 12, 22, 5, 10, 24, 31, 2, 43, None, 1, 0, 6, 19, 42, 35, 37, 24, 29, 34, 30, 22, 3, 23, 37, 3, 5, 5, 2, 13, 20, 37, 27, 34, 24, 37]",6,6,19,6,0.0011676521971821785,24289.413849965902
"[3, 29, 46, 4, 20, 36, 11, 21, 47, 2, 32, 8, 21, 46, 38, 31, 41, 27, 35, 3, None, 20, 14, 40, 6, 12, 35, 47, 37, 0, 36, 2, 8, 28, 16, 49, 23, 46, 48, 5, 32, 22, 27, 42, 2, 19, 23, 34, 7, 2]","[24, 29, 46, 6, 26, 36, 11, 21, 47, 2, 32, 8, 21, 46, 38, 31, 41, 27, 35, 24, None, 20, 14, 40, 4, 12, 35, 47, 37, 0, 36, 2, 14, 28, 16, 49, 23, 46, 48, 5, 32, 22, 27, 42, 2, 23, 23, 12, 7, 2]",6,6,19,6,0.0011511319316923618,24316.244354614988
"[37, 48, 49, 19, None, 1, 46, 15, 45, 47, 49, 38, 23, 12, 45, 36, 35, 20, 20, 32, 43, 9, 28, 42, 11, 19, 18, 34, 7, 1, 8, 5, 46, 21, 32, 20, 21, 14, 14, 0, 35, 1, 19, 48, 31, 4, 21, 30, 33, 7]","[37, 48, 49, 22, None, 1, 46, 15, 45, 47, 49, 38, 23, 12, 45, 36, 35, 20, 20, 47, 34, 9, 28, 42, 11, 19, 18, 30, 7, 1, 32, 0, 46, 21, 48, 20, 21, 14, 14, 0, 35, 1, 19, 8, 31, 4, 21, 43, 33, 7]",6,6,12,6,0.0011605380568653345,24214.00237714895
"[12, 25, 48, 34, 45, 28, 36, 27, 26, 7, 33, 25, 45, 45, 26, 2, 48, 32, 6, 8, None, 46, 25, 29, 31, 14, 35, 31, 37, 46, 22, 13, 4, 14, 20, 41, 28, 47, 37, 43, 21, 20, 48, 45, 17, 30, 43, 30, 38, 37]","[12, 25, 48, 34, 45, 28, 36, 27, 49, 16, 33, 21, 45, 45, 49, 2, 37, 32, 6, 8, None, 46, 25, 29, 31, 14, 48, 31, 37, 46, 22, 13, 4, 14, 20, 41, 28, 47, 37, 43, 21, 20, 48, 45, 17, 30, 43, 30, 32, 35]",6,6,19,6,0.0011572828516364098,24147.230572948
"[47, 5, 27, 13, 3, 28, 39, 5, 14, 14, 17, 39, 46, 38, 19, 32, 4, 1, 49, 1, 2, 36, 0, 27, 49, 14, 8, 33, 16, 36, 36, 2, 45, 39, 2, 16, 9, 16, 27, None, 21, 22, 6, 33, 19, 48, 40, 4, 9, 6]","[47, 5, 27, 13, 3, 28, 39, 5, 14, 14, 17, 28, 46, 38, 19, 32, 2, 1, 49, 1, 9, 36, 0, 31, 49, 14, 21, 33, 48, 36, 36, 2, 45, 39, 2, 48, 9, 48, 27, None, 21, 22, 6, 33, 19, 20, 40, 4, 4, 6]",6,6,29,6,0.001146022928878665,24678.409963738173
"[45, 12, 11, 44, 46, 9, 15, 36, 5, 28, 29, 25, 31, 18, 46, 41, 44, 41, 22, 29, 29, 16, 34, 40, 34, 8, 31, 15, 22, 5, 38, None, 5, 21, 26, 21, 16, 18, 48, 11, 8, 28, 7, 16, 5, 10, 21, 39, 6, 13]","[45, 12, 11, 48, 46, 9, 15, 28, 5, 28, 29, 25, 31, 18, 46, 7, 44, 7, 22, 29, 29, 16, 34, 40, 34, 8, 31, 15, 22, 5, 38, None, 5, 21, 26, 29, 22, 18, 48, 11, 8, 36, 41, 16, 5, 10, 21, 39, 6, 19]",6,6,26,6,0.001128378789871931,24192.40517319599
"[19, 47, 17, 9, 12, 47, 41, 34, 2, 30, 19, 24, None, 48, 5, 46, 15, 15, 44, 47, 27, 13, 42, 12, 40, 46, 49, 30, 35, 46, 19, 13, 17, 35, 38, 46, 47, 47, 16, 40, 34, 48, 36, 21, 49, 49, 12, 17, 1, 14]","[19, 47, 19, 9, 12, 47, 41, 34, 48, 30, 15, 24, None, 16, 5, 46, 1, 15, 44, 47, 41, 13, 42, 12, 40, 46, 49, 30, 35, 46, 19, 13, 17, 39, 38, 46, 47, 47, 10, 40, 34, 16, 36, 21, 49, 49, 12, 17, 17, 14]",6,6,23,6,0.0011208539362996817,24425.313008442055
"[20, 37, 32, 8, 34, 33, 36, 37, 13, 28, 22, 35, 25, 43, 13, 13, 25, 12, 20, 17, 27, 28, 48, 30, 40, 13, 3, 12, 8, 2, 45, 6, 7, 40, 9, 2, 24, 23, 43, 18, 20, None, 23, 42, 47, 41, 36, 33, 16, 42]","[20, 37, 32, 8, 21, 14, 36, 44, 13, 28, 22, 15, 25, 43, 13, 2, 25, 12, 20, 17, 27, 28, 48, 30, 40, 13, 5, 12, 8, 2, 45, 6, 7, 40, 9, 13, 24, 23, 43, 18, 20, None, 23, 42, 47, 41, 36, 33, 16, 42]",6,6,21,6,0.0012034201063215733,23956.018007484032
