t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[6, 7, 5, 0, 16, 13, 19, 12, 15, 12, 15, 0, 13, 6, 13, 6, 11, 15, 19, None]","[6, 7, 5, 17, 14, 13, 19, 12, 10, 12, 6, 0, 13, 6, 13, 10, 11, 19, 10, None]",6,6,12,6,0.0003437730483710766,102.06942201196216
"[2, 6, 3, 17, 2, 13, 2, 9, 9, 19, 3, 17, 13, 3, 7, 3, 2, None, 1, 16]","[4, 9, 16, 17, 5, 13, 4, 9, 9, 2, 3, 17, 13, 3, 7, 3, 4, None, 1, 4]",6,6,8,5,0.0003418691921979189,5.247379708103836
"[11, 4, 17, 18, 11, 19, 12, 16, 15, 12, 5, 2, 13, 7, 10, 12, 14, None, 2, 18]","[11, 4, 17, 18, 11, 19, 15, 2, 13, 8, 5, 2, 8, 7, 10, 14, 14, None, 2, 18]",6,6,10,5,0.0003632789012044668,4.9706176000181586
"[None, 12, 19, 11, 1, 14, 19, 19, 2, 1, 7, 12, 6, 2, 6, 2, 11, 5, 6, 0]","[None, 12, 15, 11, 1, 2, 19, 17, 2, 1, 7, 12, 7, 11, 6, 14, 11, 15, 6, 0]",6,6,15,6,0.00031575001776218414,100.36581218289211
"[2, 13, 4, 5, 14, 11, 14, 2, 15, 3, 11, None, 9, 15, 5, 18, 9, 16, 9, 6]","[11, 17, 4, 5, 14, 11, 14, 2, 16, 15, 11, None, 13, 3, 5, 0, 13, 15, 13, 6]",6,6,15,6,0.0003497141879051924,103.23952047899365
"[14, 6, 18, 11, 14, 10, None, 9, 3, 17, 9, 10, 10, 3, 5, 10, 13, 6, 8, 6]","[14, 6, 5, 7, 11, 13, None, 9, 3, 17, 16, 13, 13, 9, 5, 13, 3, 6, 8, 6]",6,6,18,6,0.00035121687687933445,103.64760579704307
"[14, 9, 8, 4, 15, 0, 9, 11, 16, None, 9, 6, 7, 11, 15, 13, 6, 3, 5, 1]","[9, 9, 13, 15, 8, 0, 9, 1, 13, None, 9, 6, 7, 11, 2, 2, 6, 3, 5, 1]",6,6,14,6,0.000340527156367898,102.71484464616515
"[13, 9, 9, 6, 5, 7, 16, 0, 5, 6, None, 7, 19, 9, 0, 0, 10, 2, 9, 9]","[13, 9, 9, 10, 5, 7, 3, 0, 5, 6, None, 6, 19, 9, 0, 16, 9, 2, 1, 9]",6,6,9,6,0.00031461799517273903,100.77527100290172
"[9, 9, 14, 9, 19, 17, 16, 11, 4, 7, 11, 18, 14, 8, 4, 10, 15, 11, None, 17]","[9, 9, 17, 10, 19, 13, 16, 11, 0, 7, 11, 18, 17, 11, 8, 10, 15, 8, None, 13]",6,6,13,6,0.0003643010277301073,103.96190174110234
"[8, 10, 10, 14, 6, 16, 16, 15, 4, 4, 14, 17, 6, 16, 8, 1, None, 3, 11, 10]","[14, 10, 10, 6, 8, 16, 16, 1, 6, 11, 14, 17, 6, 16, 4, 1, None, 3, 11, 10]",6,6,18,6,0.00032616895623505116,102.11700708512217
"[10, 13, 15, 6, 19, 7, None, 13, 6, 5, 2, 4, 11, 3, 19, 1, 9, 19, 2, 7]","[10, 17, 11, 6, 11, 7, None, 17, 17, 5, 19, 7, 13, 4, 11, 1, 9, 3, 19, 15]",6,6,15,6,0.00038734404370188713,107.2880881309975
"[10, 14, 1, 2, 3, 3, 5, 17, None, 8, 9, 12, 0, 14, 11, 14, 14, 0, 9, 10]","[10, 14, 1, 2, 3, 14, 18, 17, None, 8, 8, 12, 0, 14, 11, 3, 14, 0, 9, 16]",6,6,13,5,0.00030846684239804745,4.927459218073636
"[5, 14, 9, 6, 11, 19, None, 19, 16, 3, 12, 16, 15, 4, 17, 1, 5, 6, 14, 9]","[9, 14, 3, 6, 2, 11, None, 19, 4, 19, 12, 16, 15, 5, 0, 1, 9, 6, 14, 2]",6,6,13,6,0.0003719748929142952,105.64577847882174
